         100   19.117300409936469        3.1763486748801029E-002
        1000   19.088554269012359        3.0173458246913754E-003
       10000   19.085837096357576        3.0017316990793574E-004
      100000   19.085566924944665        3.0001756996966833E-005
     1000000   19.085539922856611        2.9996689434597101E-006
